Timestamp,Fx,Fy,Fz,Tx,Ty,Tz,Temperature
6260847891,0.010747213,0.07261936,-4.9902024,3.4931934,-1.839444,-0.11636039,23.629272
6260857935,0.010306787,0.073246434,-4.990011,3.4632092,-1.8532115,-0.11993679,23.629272
6260868004,0.01064216,0.07249954,-4.9896564,3.4794447,-1.8310798,-0.12053957,23.629272
6260878150,0.011111264,0.071829595,-4.990116,3.5153954,-1.8181286,-0.11784783,23.629004
6260888077,0.010782683,0.07242113,-4.9901643,3.5074606,-1.8393158,-0.117591396,23.629004
6260898113,0.010315595,0.07304782,-4.9899373,3.4834125,-1.8532889,-0.12083525,23.629004
6260908148,0.010551803,0.07239183,-4.9897823,3.4996033,-1.8370228,-0.120738454,23.629004
6260918177,0.011055636,0.07192443,-4.990012,3.5249877,-1.8271501,-0.11697172,23.629004
6260928177,0.010749612,0.07286107,-4.9906774,3.499634,-1.8453573,-0.11793436,23.629004
6260938253,0.01038466,0.073578775,-4.9904537,3.4657617,-1.8546876,-0.121935524,23.629004
6260948295,0.010803072,0.07297784,-4.9902186,3.4807494,-1.8349895,-0.12164837,23.629004
6260958355,0.011105979,0.07256752,-4.990775,3.5074804,-1.8218476,-0.11890649,23.629004
6260968469,0.010718319,0.07324913,-4.990889,3.4921632,-1.8438041,-0.119885154,23.629004
6260978560,0.010207659,0.073708214,-4.990993,3.4703534,-1.8579135,-0.12358666,23.627253
6260988471,0.010498592,0.07300247,-4.9911757,3.4884326,-1.8377075,-0.12385056,23.627253
6260998478,0.010975778,0.072597854,-4.991404,3.5083058,-1.8258189,-0.12164926,23.627253
6261008636,0.010652128,0.07346085,-4.992109,3.4898918,-1.8467026,-0.12329659,23.627253
6261018605,0.010084826,0.07371132,-4.9914327,3.4720771,-1.8602008,-0.1257326,23.627253
6261028645,0.010477421,0.072873496,-4.9910107,3.4981751,-1.8447273,-0.124958046,23.627253
6261038660,0.010710372,0.072587885,-4.991765,3.5201857,-1.8408339,-0.12217284,23.627253
6261048687,0.010250964,0.07323473,-4.9916477,3.499147,-1.8654125,-0.12383699,23.627253
6261058767,0.009947431,0.073422976,-4.991687,3.4823458,-1.873164,-0.12670042,23.627253
6261068871,0.010614652,0.07271121,-4.991642,3.5025642,-1.8463503,-0.12553453,23.627253
6261078953,0.01114012,0.07257621,-4.9918604,3.511811,-1.8332728,-0.121847734,23.626656
6261088884,0.010921601,0.07357041,-4.992572,3.4828467,-1.8471512,-0.12241635,23.626656
6261098910,0.010781704,0.07380452,-4.992273,3.4654431,-1.8455046,-0.124401845,23.626656
6261108961,0.011232477,0.07315496,-4.991863,3.484333,-1.826779,-0.122756295,23.626656
6261119019,0.011384792,0.07315587,-4.99257,3.4970593,-1.8269027,-0.12197402,23.626656
6261129073,0.010862405,0.07352379,-4.9927435,3.4802577,-1.8386257,-0.12257241,23.626656
6261139147,0.010727412,0.07357839,-4.992689,3.4754097,-1.8347765,-0.12405288,23.626656
6261149087,0.010713863,0.073232606,-4.992676,3.4900045,-1.8325772,-0.12278798,23.626656
6261159236,0.010457606,0.07339068,-4.992368,3.4910622,-1.8459483,-0.12259851,23.626656
6261169247,0.010120667,0.073655546,-4.992936,3.4773095,-1.8506997,-0.12526812,23.626656
6261179457,0.010227256,0.07329382,-4.9929037,3.4839463,-1.8439934,-0.12534665,23.625174
6261189312,0.01014479,0.07293287,-4.992546,3.5028663,-1.8508567,-0.12630618,23.625174
6261199350,0.00972396,0.07312071,-4.992583,3.5021374,-1.8665118,-0.12678854,23.625174
6261209393,0.009674695,0.07328782,-4.9925838,3.490659,-1.8627212,-0.12795973,23.625174
6261219453,0.009896016,0.07314554,-4.9931645,3.4906716,-1.8496429,-0.12680338,23.625174
6261229594,0.009906964,0.07353272,-4.9932775,3.4908016,-1.8601722,-0.12627186,23.625174
6261239555,0.009663438,0.0737659,-4.9929285,3.4762554,-1.869864,-0.12783924,23.625174
6261249562,0.009999587,0.07376585,-4.9933987,3.4754694,-1.8481512,-0.12880123,23.625174
6261259643,0.010633294,0.07329476,-4.9937973,3.4937007,-1.8288088,-0.12607995,23.625174
6261269644,0.010492619,0.0733764,-4.993793,3.5029142,-1.8414062,-0.12416037,23.625174
6261279786,0.010118896,0.07372871,-4.993963,3.4917116,-1.8515619,-0.12574102,23.624731
6261289819,0.01038187,0.07348281,-4.9942365,3.490418,-1.8350228,-0.1249054,23.624731
6261299694,0.010780532,0.07330046,-4.99509,3.5003595,-1.8301566,-0.12375321,23.624731
6261309874,0.010353318,0.073666096,-4.995082,3.4977827,-1.8506619,-0.124224305,23.624731
6261319834,0.009935355,0.07402474,-4.9944444,3.4842205,-1.8605173,-0.1273137,23.624731
6261329895,0.009923557,0.07394699,-4.994739,3.4820185,-1.8537021,-0.1280055,23.624731
6261339897,0.009849546,0.073884875,-4.995038,3.493684,-1.8587325,-0.12635863,23.624731
6261349956,0.009646961,0.074167915,-4.9945164,3.4878688,-1.873674,-0.12669386,23.624731
6261360032,0.009439944,0.07425221,-4.994921,3.4778657,-1.8716978,-0.1285479,23.624731
6261370062,0.009894482,0.074027084,-4.995175,3.4795508,-1.8545266,-0.1276961,23.624731
6261380170,0.010139464,0.074207984,-4.9954395,3.4779687,-1.852801,-0.12691344,23.622185
6261390085,0.010083802,0.07431396,-4.9956274,3.4769,-1.8551927,-0.12652163,23.622185
6261400227,0.010300933,0.074118175,-4.994746,3.4753346,-1.8414934,-0.12560707,23.622185
6261410184,0.010609212,0.07399306,-4.995432,3.4855983,-1.8304505,-0.124593094,23.622185
6261420217,0.010511462,0.07418542,-4.9957504,3.4846942,-1.8432902,-0.124739185,23.622185
6261430424,0.010457341,0.073935665,-4.9952054,3.4830735,-1.8385994,-0.12604864,23.622185
6261440337,0.010980288,0.073399045,-4.995065,3.500963,-1.817932,-0.12508097,23.622185
6261450421,0.011006012,0.073178835,-4.995416,3.5134103,-1.824845,-0.123320065,23.622185
6261460398,0.010785254,0.07362509,-4.9957347,3.5079997,-1.8422358,-0.12506181,23.622185
6261470619,0.010601169,0.07358087,-4.9955297,3.502687,-1.8379481,-0.12574106,23.622185
6261480620,0.0106599,0.07321675,-4.9953456,3.5145352,-1.8348495,-0.12476218,23.620377
6261490540,0.010137741,0.07366774,-4.9959207,3.5108483,-1.8572744,-0.12686542,23.620377
6261500585,0.009821957,0.074099936,-4.996355,3.498044,-1.8658336,-0.12950298,23.620377
6261510729,0.010179144,0.0739182,-4.996128,3.4913015,-1.8471992,-0.1305012,23.620377
6261520640,0.010331123,0.073711455,-4.9960756,3.4969177,-1.8424563,-0.12816112,23.620377
6261530668,0.009912238,0.07427274,-4.996384,3.4924505,-1.8657999,-0.1279593,23.620377
6261540754,0.009766128,0.0746727,-4.9970336,3.4712348,-1.8665749,-0.13077444,23.620377
6261550737,0.010305441,0.07429281,-4.9970093,3.4751475,-1.837909,-0.1287358,23.620377
6261560797,0.010299891,0.07428283,-4.9966474,3.482486,-1.8417891,-0.1267188,23.620377
6261570918,0.009497027,0.07516507,-4.99709,3.4632313,-1.8746986,-0.12993887,23.620377
6261581004,0.009477626,0.07533369,-4.997059,3.4482791,-1.8647263,-0.1314968,23.61911
6261590938,0.010278785,0.07465554,-4.99672,3.4646764,-1.8368623,-0.12817205,23.61911
6261600934,0.009816116,0.074657686,-4.9969277,3.4786577,-1.862051,-0.12695491,23.61911
6261611011,0.008786763,0.07498762,-4.99675,3.467273,-1.8963562,-0.12966943,23.61911
6261621070,0.009236781,0.07452284,-4.997207,3.4737248,-1.8673158,-0.13184881,23.61911
6261631119,0.01024143,0.073692046,-4.9976597,3.5015378,-1.835961,-0.1287811,23.61911
6261641153,0.009951307,0.073885165,-4.9973445,3.5079052,-1.8618075,-0.12772898,23.61911
6261651124,0.009382408,0.07437115,-4.997862,3.4902208,-1.8804474,-0.13249366,23.61911
6261661274,0.01003215,0.07401935,-4.998003,3.4897628,-1.8471308,-0.13209963,23.61911
6261671393,0.010830412,0.07344892,-4.997781,3.512237,-1.8284247,-0.12960824,23.61911
6261681460,0.01043485,0.07370381,-4.99781,3.5177202,-1.8512621,-0.13004574,23.619246
6261691326,0.01013001,0.07407597,-4.997492,3.4984984,-1.8557045,-0.1323834,23.619246
6261701348,0.010812223,0.07394466,-4.998099,3.495089,-1.8255719,-0.13321014,23.619246
6261711399,0.011217438,0.07381949,-4.9981866,3.5096395,-1.81926,-0.13116543,23.619246
6261721588,0.010598698,0.074206226,-4.9979844,3.5051153,-1.8448089,-0.13165338,23.619246
6261731498,0.010236718,0.07465982,-4.9984317,3.4842153,-1.8505414,-0.13500592,23.619246
6261741570,0.010433143,0.07446218,-4.998806,3.4842165,-1.834619,-0.13608742,23.619246
6261751760,0.010354937,0.07432605,-4.9985995,3.4958098,-1.8442299,-0.13384305,23.619246
6261761661,0.009785084,0.07453572,-4.998484,3.4937809,-1.8665781,-0.13665795,23.619246
6261771743,0.009644795,0.07449375,-4.9984684,3.4865012,-1.8646512,-0.13636753,23.619246
6261781894,0.009863221,0.07439975,-4.9992375,3.4903579,-1.8568414,-0.13561504,23.615149
6261791898,0.0095894,0.07443589,-4.999193,3.4959095,-1.8652447,-0.13595645,23.615149
6261801731,0.009403072,0.07449986,-4.9985504,3.4910944,-1.8720647,-0.13544612,23.615149
6261811804,0.009667773,0.0745932,-4.9994264,3.4854193,-1.8611817,-0.13578239,23.615149
6261821843,0.009963756,0.07439269,-4.9993167,3.4868615,-1.8542584,-0.13428493,23.615149
6261831876,0.010027406,0.07415586,-4.998993,3.4932377,-1.8555025,-0.1331593,23.615149
6261841946,0.010280915,0.074304216,-4.9988985,3.4864635,-1.8524979,-0.13161494,23.615149
6261851945,0.010457566,0.07441185,-4.998975,3.4762108,-1.8443478,-0.13183217,23.615149
6261862050,0.010708061,0.07430799,-4.9996715,3.4808846,-1.8378309,-0.13039733,23.615149
6261872117,0.010791708,0.07427533,-4.999749,3.4889696,-1.8345033,-0.13005975,23.615149
6261882182,0.010840672,0.07439012,-4.9991302,3.4817772,-1.8398366,-0.12981266,23.61381
6261892151,0.010707742,0.0746207,-4.999899,3.475241,-1.8503642,-0.13026609,23.61381
6261902154,0.010699574,0.074312516,-5.000147,3.4886823,-1.8486419,-0.13091224,23.61381
6261912292,0.010755602,0.073969156,-4.9996276,3.503092,-1.8439499,-0.12904915,23.61381
6261922332,0.010448038,0.07445585,-4.999987,3.4961958,-1.8605467,-0.12969245,23.61381
